district,region,village,direction,elevator,floor,layout,decoration,year,size,price,perprice
成华,驷马桥,青龙小区 ,南,无,中楼层,2室1厅,简装,2012,83.0,75.0,8938
成华,八里小区,新风路46号 ,东南,无,中楼层,1室1厅,简装,2012,49.0,58.8,11870
成华,龙潭寺,中国铁建北湖国际城二期 ,东南,有,中楼层,3室1厅,精装,2012,83.0,140.0,16829
成华,万年场,华都云景台 ,东,有,中楼层,3室1厅,其他,2012,93.0,180.0,19355
成华,动物园,上东一号三期 ,西,有,高楼层,3室2厅,其他,1998,90.0,170.0,18889
成华,猛追湾,河畔亚朵酒店 ,东南,有,中楼层,1室0厅,其他,1998,36.0,55.0,14962
成华,驷马桥,东立国际广场 ,南,有,中楼层,2室1厅,其他,1998,75.0,112.0,14934
成华,驷马桥,绿地世纪城 ,西,有,中楼层,1室1厅,其他,1998,50.0,85.0,16973
成华,东客站,荣盛香榭兰庭二期 ,西北,有,高楼层,1室1厅,简装,1998,46.0,88.0,19023
成华,建设路,万科金域蓝湾一期 ,南,有,高楼层,3室2厅,其他,1998,84.0,197.0,23259
成华,万象城,紫东芯座 ,南,有,高楼层,2室2厅,精装,1998,89.0,178.0,19838
成华,万象城,沙河锦庭 ,南,有,中楼层,3室2厅,精装,1998,102.0,240.0,23523
成华,动物园,华润翠林华庭 ,南,有,高楼层,3室2厅,精装,2010,89.0,180.0,20063
金牛,驷马桥,绿地世纪城 ,北,有,中楼层,1室1厅,精装,2010,49.0,78.0,15619
成华,理工大,理工东苑 ,东北,有,中楼层,3室1厅,精装,2010,120.0,203.0,16779
成华,理工大,华林东苑 ,东南,有,高楼层,2室1厅,简装,2010,85.0,106.0,12433
成华,驷马桥,绿地世纪城 ,东,有,低楼层,3室2厅,其他,2011,84.0,190.0,22571
成华,龙潭寺,向龙小区 ,西,有,高楼层,2室1厅,其他,2011,73.0,83.0,11370
成华,万年场,阳光100米娅中心一期 ,西,有,高楼层,1室1厅,精装,2011,56.0,99.0,17666
成华,龙潭寺,保利林语溪一期 ,东,有,高楼层,2室1厅,精装,1997,65.0,112.0,17215
成华,成渝立交,万科魅力之城四期 ,西南,有,中楼层,2室1厅,精装,2011,89.0,180.0,20103
成华,龙潭寺,上古天地 ,西北,有,低楼层,1室1厅,其他,1997,38.0,47.0,12189
成华,万年场,御龙山一期 ,东,有,中楼层,2室2厅,其他,2011,86.0,260.0,30111
成华,万象城,华府沙河 ,东南,有,中楼层,2室1厅,其他,1997,72.0,140.0,19356
成华,东客站,荣盛香榭兰庭二期 ,东南,有,低楼层,3室1厅,其他,2012,73.0,145.0,19622
成华,万年场,U+尚舍 ,西南,有,中楼层,2室1厅,精装,1997,80.0,120.0,14872
成华,理工大,蓝光乐彩城 ,西南,有,中楼层,3室2厅,精装,2012,80.0,140.0,17302
成华,猛追湾,世茂玉锦湾一期 ,东南,有,高楼层,1室0厅,毛坯,2012,38.0,58.0,15236
成华,SM广场,龙湖三千里B区二期 ,西南,有,中楼层,3室2厅,其他,2012,87.0,215.0,24538
成华,理工大,中国铁建广场 ,东南,有,高楼层,1室1厅,精装,2012,37.0,40.0,10811
成华,万年场,尚东美林二区 ,东南,有,中楼层,2室1厅,精装,2012,90.0,109.8,12112
成华,万年场,朗诗绿色街区 ,南,有,高楼层,3室2厅,其他,2012,86.0,198.0,23016
成华,动物园,银锣湾 ,西北,有,中楼层,1室0厅,精装,1998,31.0,36.0,11613
成华,驷马桥,荆竹小区3号院 ,东南,无,高楼层,2室1厅,其他,2012,75.0,81.0,10692
成华,理工大,蓝光乐彩城 ,东南,有,低楼层,3室2厅,毛坯,1998,80.0,125.0,15598
成华,万象城,华润二十四城六期 ,西南,有,中楼层,3室1厅,其他,1998,107.0,280.0,26169
成华,万象城,华润二十四城六期 ,北,有,高楼层,3室2厅,其他,1998,96.0,249.0,25938
成华,成渝立交,万科魅力之城四期 ,南,有,高楼层,2室1厅,其他,1998,87.0,153.0,17581
成华,驷马桥,兴元华盛二期 ,东南,有,中楼层,3室1厅,精装,1998,120.0,159.9,13306
成华,SM广场,颐和家园 ,西,有,低楼层,3室2厅,精装,1998,135.0,275.0,20258
成华,驷马桥,青乐苑B区 ,南,无,中楼层,2室1厅,简装,1998,67.0,75.0,11181
成华,动物园,青龙广场 ,南,有,高楼层,1室1厅,精装,2010,46.0,55.0,11957
成华,理工大,电建地产美立方 ,南,有,低楼层,3室2厅,精装,2010,74.0,117.0,15634
成华,李家沱,水映兰庭 ,南,有,低楼层,3室2厅,其他,2010,82.0,220.0,26693
成华,万年场,阳光100米娅中心二期 ,南,有,高楼层,2室2厅,精装,2010,70.0,136.0,19261
成华,万年场,槐树苑二期民苑 ,南,无,低楼层,1室1厅,精装,2010,49.0,68.0,13822
成华,龙潭寺,向龙小区 ,南,有,高楼层,2室1厅,其他,2011,80.0,100.0,12500
成华,建设路,万科金域蓝湾二期 ,南,有,低楼层,2室1厅,精装,2010,90.0,210.0,23331
成华,动物园,马克公馆一期 ,东南,有,中楼层,3室1厅,精装,2010,92.0,147.0,15927
成华,理工大,正成东区1号 ,东南,有,中楼层,2室1厅,简装,2011,65.0,104.0,15857
成华,万象城,锦绣东方一期 ,南,有,中楼层,3室2厅,其他,2011,116.0,197.0,16983
成华,驷马桥,金科星耀天都 ,东,有,中楼层,1室1厅,其他,2011,46.0,60.0,13044
成华,驷马桥,丽水澜庭A区 ,东,有,低楼层,2室2厅,其他,2011,75.0,91.0,12111
成华,猛追湾,世茂玉锦湾二期 ,东南,有,低楼层,2室2厅,其他,2011,93.0,285.0,30365
成华,驷马桥,香澜半岛 ,西,有,中楼层,2室2厅,其他,2011,74.0,145.0,19451
成华,八里小区,府青惠园 ,东南,有,低楼层,3室1厅,精装,1997,87.0,145.0,16667
成华,动物园,白莲小区壹号院 ,东南,暂无数据,中楼层,2室2厅,其他,1997,71.0,88.0,12355
成华,龙潭寺,龙湖丽景A区 ,东南,有,低楼层,1室1厅,其他,1997,60.0,55.0,9155
成华,新华公园,双华苑(成华) ,西,有,中楼层,2室1厅,简装,1997,75.0,115.0,15166
成华,万象城,华润二十四城二期 ,东,有,高楼层,5室2厅,精装,2012,73.0,460.0,62390
成华,猛追湾,西南电力设计院小区 ,东,无,低楼层,2室2厅,精装,2012,61.0,106.0,17192
成华,万象城,沙河锦庭 ,西南东北,有,高楼层,3室2厅,其他,1997,87.0,211.0,24071
成华,新华公园,双林路136号 ,西南,无,中楼层,2室1厅,简装,2012,52.0,65.0,12500
成华,万象城,华润二十四城七期 ,东南,有,高楼层,3室2厅,其他,2012,91.0,210.0,22869
成华,八里小区,桃溪庭苑 ,东西,无,低楼层,3室2厅,简装,2012,108.0,145.0,13392
成华,建设路,红光小区(成华) ,东南,无,高楼层,2室1厅,其他,1998,57.0,78.0,13608
成华,SM广场,合能耀之城 ,南,有,中楼层,1室1厅,精装,2010,46.0,86.0,18448
成华,东客站,新里柏仕公馆 ,南,有,低楼层,1室1厅,简装,2011,50.0,85.0,16829
成华,驷马桥,招商雍华府二期 ,东南西南,有,高楼层,3室1厅,精装,1997,93.0,200.0,21341
成华,龙潭寺,金科天籁城 ,南北,有,低楼层,4室2厅,毛坯,1997,127.0,260.0,20438
成华,驷马桥,富丽锦城 ,东,有,高楼层,2室1厅,其他,2012,88.0,136.0,15368
成华,八里小区,首创天禧68 ,南,有,低楼层,3室2厅,毛坯,2012,97.0,220.0,22502
成华,万年场,阳光100米娅中心一期 ,东南,有,高楼层,2室1厅,精装,2012,77.0,145.0,18701
成华,李家沱,财富又一城 ,东南,有,低楼层,2室2厅,其他,2012,74.0,165.0,22202
成华,SM广场,龙湖三千里B区二期 ,西南,有,中楼层,3室2厅,精装,1997,87.0,205.0,23397
成华,新华公园,三街坊社区 ,南,无,中楼层,2室1厅,其他,1997,65.0,83.0,12719
成华,万年场,云水苑 ,东南,有,低楼层,3室1厅,其他,2012,88.0,175.0,19712
成华,理工大,蓝润V客尚东二期 ,东南,有,高楼层,2室1厅,精装,1997,69.0,119.5,17242
成华,新华公园,双林中横路14号 ,南北,无,高楼层,3室1厅,其他,1997,80.0,96.0,12000
成华,理工大,中国铁建广场 ,东南,有,中楼层,1室0厅,其他,1997,36.0,38.0,10556
成华,八里小区,博闻时代锦汇 ,南,有,低楼层,2室2厅,精装,1997,70.0,130.0,18316
成华,驷马桥,青铁家园 ,南,无,低楼层,2室1厅,其他,1997,63.0,68.0,10726
成华,东郊记忆,招商中央华城 ,西南,有,中楼层,3室2厅,精装,2017,80.0,175.0,21611
成华,万象城,万兴街1号院 ,南北,暂无数据,中楼层,1室1厅,简装,2016,39.0,50.0,12739
成华,龙潭寺,龙锦雅苑 ,东南,有,中楼层,1室1厅,其他,2016,54.0,60.0,11112
成华,成渝立交,首创国际城二期 ,北,有,低楼层,2室2厅,精装,2017,77.0,118.0,15240
成华,动物园,领地海纳时代 ,东东南,有,高楼层,3室1厅,精装,2016,70.0,125.0,17609
成华,动物园,蓝润蓝客城 ,东,有,中楼层,3室2厅,其他,2017,72.0,120.0,16637
成华,新华公园,双林路136号 ,西南,无,中楼层,2室1厅,其他,2017,52.0,72.0,13847
成华,理工大,蓝润V客尚东二期 ,南,有,中楼层,3室1厅,精装,2016,69.0,108.0,15583
成华,龙潭寺,时代欣城 ,南,有,低楼层,2室1厅,精装,1999,75.0,104.0,13865
成华,建设路,高地 ,东南,有,高楼层,3室2厅,简装,1998,124.0,227.0,18166
成华,动物园,金科一城 ,南,有,高楼层,2室2厅,其他,1998,69.0,120.0,17294
成华,八里小区,东辰瑞景(成华) ,西南,有,高楼层,2室1厅,简装,1998,68.0,108.0,15790
成华,李家沱,汇融名城B区 ,东,有,高楼层,4室2厅,简装,1999,119.0,210.0,17648
成华,驷马桥,上行锦绣 ,东南,有,中楼层,3室2厅,其他,1998,86.0,133.0,15396
成华,建设路,亚光小区 ,东,无,中楼层,2室1厅,其他,1998,61.0,79.0,12915
成华,猛追湾,祥和里118号 ,东南,无,中楼层,2室1厅,精装,1998,85.0,110.0,12864
成华,驷马桥,金科星耀天都 ,东,有,中楼层,1室0厅,其他,2018,46.0,70.0,15185
成华,成渝立交,首创国际城二期 ,南,有,低楼层,3室1厅,精装,2018,81.0,137.0,16829
成华,猛追湾,东风路居民点 ,东南,无,高楼层,2室1厅,其他,2018,63.0,78.0,12257
成华,东郊记忆,万科金色乐府 ,西,有,低楼层,2室1厅,精装,2018,77.0,185.0,24026
成华,新华公园,成发紫东阳光 ,东南,有,中楼层,3室2厅,简装,2018,82.0,190.0,23084
成华,动物园,东林城市花园 ,西,有,高楼层,1室1厅,简装,2014,60.0,75.0,12306
成华,万年场,隆鑫九熙 ,南,有,中楼层,2室2厅,精装,2018,79.0,128.0,16203
成华,万年场,御龙山二期 ,西北,有,中楼层,3室2厅,简装,2014,88.0,240.0,26997
成华,东郊记忆,招商中央华城 ,东,有,低楼层,1室1厅,其他,2014,24.0,48.0,20000
成华,万年场,舜和家园B区 ,西南,有,中楼层,2室1厅,其他,2014,72.0,90.0,12488
成华,驷马桥,新绿苑 ,东南,无,高楼层,3室1厅,其他,2014,93.0,97.0,10343
成华,龙潭寺,东方丽苑 ,东,有,中楼层,2室1厅,精装,2014,80.0,94.0,11692
成华,理工大,理工东苑 ,北,有,低楼层,3室2厅,毛坯,2014,87.0,158.0,18037
成华,动物园,蓝光金悦府 ,南,有,高楼层,1室1厅,简装,2014,30.0,32.0,10642
成华,龙潭寺,龙锦雅苑 ,东南,有,高楼层,1室1厅,毛坯,2007,50.0,57.0,11378
成华,万象城,华润二十四城三期 ,东,有,低楼层,3室1厅,精装,2007,89.0,255.0,28518
成华,万象城,花样年花郡 ,东南,有,低楼层,2室2厅,其他,2007,89.0,156.0,17521
成华,龙潭寺,中国铁建北湖国际城一期 ,北,有,高楼层,3室1厅,精装,2007,79.0,138.0,17359
成华,驷马桥,华宇阳光水岸 ,西南,有,高楼层,3室2厅,其他,2000,104.0,195.0,18607
成华,万象城,九龙仓御园四期 ,东,有,中楼层,2室1厅,精装,2000,82.0,200.0,24120
成华,万年场,御龙山二期 ,西北,有,高楼层,3室2厅,精装,2018,89.0,221.0,24832
成华,万年场,朗诗绿色街区 ,南,有,低楼层,2室2厅,精装,2018,77.0,205.0,26456
成华,龙潭寺,时代欣城 ,西南,有,低楼层,3室1厅,简装,2000,84.0,110.0,12974
成华,猛追湾,新东方 ,南北,无,低楼层,3室3厅,其他,2018,130.0,220.0,16924
成华,万年场,阳光100米娅中心二期 ,西,有,高楼层,1室1厅,精装,2018,48.0,90.0,18576
成华,建设路,首创爱这城一二期 ,西,有,中楼层,2室2厅,精装,2018,88.0,168.0,19048
成华,猛追湾,祥和里2号 ,南,无,高楼层,3室2厅,简装,2018,87.0,115.0,13217
成华,新华公园,聚乐苑(成华) ,南,有,中楼层,2室2厅,简装,2018,118.0,178.0,14967
成华,驷马桥,紫金花园 ,东,无,低楼层,2室2厅,简装,2014,82.0,92.0,11172
成华,成渝立交,海上海南苑 ,西西北,有,高楼层,2室1厅,简装,2014,68.0,128.0,18640
成华,理工大,电建地产美立方 ,东南,有,低楼层,3室2厅,精装,2018,74.0,115.0,15499
成华,理工大,电建地产美立方 ,东,有,高楼层,3室1厅,精装,2014,76.0,115.0,15100
成华,成渝立交,首创国际城一期 ,西南,有,低楼层,2室1厅,简装,2014,81.0,125.0,15402
成华,SM广场,合能耀之城 ,南北,有,中楼层,3室1厅,精装,2014,62.0,133.0,21186
成华,成渝立交,万科魅力之城四期 ,东南南,有,中楼层,2室1厅,精装,2014,88.0,188.0,21243
成华,驷马桥,丽水澜庭A区 ,东,有,低楼层,1室1厅,毛坯,2014,45.0,60.0,13064
成华,万年场,阳光100米娅中心一期 ,东,有,中楼层,1室1厅,精装,2014,56.0,105.0,18740
成华,东郊记忆,保利康桥 ,南,有,中楼层,2室1厅,其他,2012,29.0,66.0,22328
成华,驷马桥,青铁家园 ,南,无,高楼层,2室2厅,简装,2012,78.0,75.0,9616
成华,动物园,蓝光富丽花城 ,北,有,低楼层,2室2厅,精装,2012,58.0,93.0,15782
成华,建设路,建设南新路61号 ,东南,无,高楼层,2室1厅,其他,2012,70.0,85.0,12136
成华,东郊记忆,红枫岭三期 ,东南,有,低楼层,2室1厅,其他,2012,89.0,124.0,13865
成华,驷马桥,绿地世纪城 ,西,有,中楼层,3室2厅,简装,2012,86.0,148.0,17114
成华,东郊记忆,蓝光雍锦阁 ,东,有,低楼层,4室1厅,毛坯,2012,146.0,388.0,26576
成华,八里小区,蓝光COCO时代 ,西北,有,低楼层,3室1厅,精装,2007,67.0,188.0,27935
成华,东郊记忆,红枫岭二期 ,东南,有,中楼层,3室1厅,精装,2007,112.0,185.0,16511
成华,成渝立交,万科金库 ,东南,有,中楼层,1室0厅,简装,2007,46.0,70.0,15218
成华,万象城,华润二十四城三期 ,西北,有,中楼层,4室2厅,精装,2007,128.0,379.0,29506
成华,驷马桥,西林小区 ,南,无,低楼层,2室1厅,毛坯,2007,59.0,65.0,10995
成华,龙潭寺,时代欣城 ,西,有,高楼层,3室2厅,精装,2007,85.0,125.0,14656
成华,驷马桥,红花堰小区 ,南,无,高楼层,3室1厅,毛坯,2007,88.0,90.0,10222
成华,动物园,蓝光金悦府 ,南,有,中楼层,2室1厅,简装,2007,60.0,56.0,9334
成华,动物园,华润翠林华庭 ,东,有,高楼层,1室0厅,其他,2000,40.0,48.0,11791
成华,驷马桥,华宇阳光水岸 ,东北,有,中楼层,2室2厅,简装,2000,77.0,120.0,15522
成华,龙潭寺,金科天籁城 ,北,有,高楼层,2室1厅,简装,2000,74.0,118.0,15908
成华,SM广场,新禧苑 ,西,有,高楼层,2室2厅,简装,2000,102.0,130.0,12634
成华,驷马桥,青秀城 ,西北北,有,中楼层,3室1厅,精装,2000,88.0,160.0,18065
成华,万年场,朗诗绿色街区 ,东,有,中楼层,3室1厅,其他,2000,76.0,198.0,25755
成华,东客站,荣盛香榭兰庭二期 ,西北,有,低楼层,1室1厅,精装,2000,46.0,88.0,19023
成华,动物园,金科一城 ,东,有,低楼层,2室1厅,其他,2000,50.0,85.0,16733
成华,成渝立交,荣盛紫提东郡 ,西南,有,低楼层,3室1厅,精装,2018,74.0,142.0,19043
成华,新华公园,中海新华府 ,南,有,低楼层,3室1厅,其他,2018,95.0,300.0,31530
成华,八里小区,川锋苑 ,东南,无,高楼层,2室2厅,精装,2018,91.0,140.0,15338
成华,理工大,民兴苑 ,东南,有,低楼层,1室1厅,毛坯,2018,52.0,58.0,11114
成华,万年场,阳光100米娅中心二期 ,南,有,高楼层,2室1厅,精装,2018,70.0,135.0,19133
成华,八里小区,蓝光COCO时代 ,东南,有,高楼层,3室1厅,精装,2018,69.0,150.0,21740
成华,新华公园,新鸿社区 ,东南,无,低楼层,1室1厅,简装,2018,52.0,68.0,12916
成华,八里小区,郦景东城 ,东,无,低楼层,2室2厅,其他,2018,83.0,120.0,14432
成华,东郊记忆,上寓 ,南,有,低楼层,1室1厅,精装,2014,45.0,110.0,24445
成华,东郊记忆,红枫岭二期 ,东南,有,高楼层,2室1厅,精装,2014,89.0,140.0,15697
成华,龙潭寺,时代欣城 ,北,有,低楼层,3室1厅,精装,2014,86.0,139.0,16000
成华,动物园,领地海纳时代 ,西南,有,低楼层,2室1厅,其他,2014,60.0,100.0,16667
成华,龙潭寺,中国铁建北湖国际城一期 ,东南,有,低楼层,3室1厅,精装,2014,79.0,125.0,15799
成华,理工大,电建地产美立方 ,东,有,高楼层,3室1厅,精装,2014,74.0,120.0,16033
成华,李家沱,永立星城都 ,东南,有,低楼层,4室2厅,毛坯,2014,128.0,350.0,27215
成华,驷马桥,齐盛花园 ,南,有,中楼层,3室2厅,精装,2014,131.0,164.0,12472
成华,建设路,佳州星城 ,东南,有,高楼层,3室1厅,其他,2012,78.0,200.0,25609
成华,驷马桥,富丽锦城 ,南,有,中楼层,2室1厅,简装,2012,84.0,135.0,15924
成华,驷马桥,北回归线二期 ,南,有,高楼层,3室2厅,简装,2012,91.0,125.0,13716
成华,成渝立交,万科魅力之城三期 ,东南,有,高楼层,3室2厅,精装,2012,113.0,235.0,20769
成华,龙潭寺,上古天地 ,东,有,高楼层,2室1厅,毛坯,2012,45.0,48.0,10513
成华,万象城,九龙仓御园四期 ,东,有,中楼层,2室1厅,精装,2012,82.0,182.0,22144
成华,新华公园,福晟钱隆天下 ,西南,有,高楼层,1室1厅,简装,2012,51.0,120.0,23329
成华,驷马桥,兴元华盛二期 ,东北,有,低楼层,3室2厅,毛坯,2012,122.0,180.0,14752
成华,万象城,积步街5号 ,南北,暂无数据,中楼层,3室1厅,简装,2012,70.0,118.0,16858
成华,八里小区,锦都馨苑 ,西南,无,中楼层,3室2厅,其他,2007,92.0,145.0,15729
成华,驷马桥,金科中心 ,南,有,中楼层,1室0厅,其他,2007,41.0,47.0,11464
成华,万象城,九龙仓御园四期 ,西,有,低楼层,2室2厅,精装,2007,82.0,183.0,22070
成华,八里小区,明信花园 ,南,无,高楼层,4室2厅,精装,2007,167.0,240.0,14331
成华,动物园,上东一号一期 ,南,有,低楼层,3室1厅,精装,2007,86.0,138.0,15927
成华,新华公园,新鸿一区 ,东,无,高楼层,3室1厅,简装,2007,63.0,82.0,13016
成华,猛追湾,蜜城(望平街) ,东南,有,中楼层,1室1厅,其他,2000,29.0,50.0,17065
成华,龙潭寺,秀林苑东区 ,东南,有,高楼层,1室1厅,其他,2000,53.0,50.0,9294
成华,八里小区,浅水半岛三期 ,东,有,中楼层,3室1厅,精装,2000,106.0,189.0,17682
成华,新华公园,新鸿南路159号 ,西南,无,高楼层,2室1厅,简装,2000,69.0,76.0,11009
成华,新华公园,蜀都惠园 ,西南,有,低楼层,2室1厅,简装,2000,72.0,140.0,19266
成华,驷马桥,金科星耀天都 ,南,有,中楼层,1室0厅,精装,2018,46.0,62.0,13479
成华,成渝立交,蓝光锦绣城 ,西南,有,低楼层,1室0厅,毛坯,2000,47.0,45.0,9474
成华,八里小区,电子科大东院 ,东南,无,高楼层,2室2厅,其他,2000,69.0,89.0,12760
成华,龙潭寺,上古天地 ,东北,有,高楼层,2室2厅,其他,2018,31.0,42.6,13435
成华,东客站,新里柏仕公馆 ,东南,有,高楼层,1室1厅,精装,2018,50.0,90.0,17819
成华,八里小区,南天苑 ,西南,暂无数据,高楼层,3室2厅,简装,2018,94.0,139.0,14788
成华,万象城,华润二十四城一期 ,东,有,中楼层,2室1厅,简装,2018,90.0,190.0,21074
成华,成渝立交,海上海南苑 ,西东北,有,高楼层,3室2厅,精装,2018,89.0,178.0,19800
成华,万年场,成华奥园广场二期 ,东南南,有,中楼层,2室1厅,其他,2018,69.0,138.0,19957
成华,动物园,金科一城 ,南,有,高楼层,3室1厅,精装,2014,99.0,160.0,16147
成华,SM广场,龙湖铜雀台 ,西南,有,高楼层,4室2厅,精装,2014,245.0,1118.0,45568
